row_index,id,normalized_text,exact_duplicate_flag,exact_duplicate_label_if_any,exact_duplicate_count,exact_duplicate_ids,exact_duplicate_labels,near_duplicate_099_flag,near_duplicate_099_label_if_any,near_duplicate_099_similarity,near_duplicate_id,split,fold
709,1354,is the restaurant open at,0,-1,0,,,0,-1,0.5245901639344263,,train_oof,3
710,1053,the way you're processing my input processing my questions seems different than,1,0,1,1064,0,1,0,1.0,1064,train_oof,3
713,374,oh wow this recipe turned out exactly like my grandmothers used to make,0,-1,0,,,0,-1,0.31446540880503143,,train_oof,3
717,580,tryna figure out how to work this new phone system,0,-1,0,,,0,-1,0.5901639344262295,,train_oof,3
725,726,okay yeah yeah that explains the email from earlier,1,1,1,685,1,1,1,1.0,685,train_oof,3
728,578,"yeah, i need a reservation for 4 people on saturday at 12:30 please",0,-1,0,,,0,-1,0.59375,,train_oof,3
731,1280,"i was about to send the report, but-- oh, alex already submitted it",0,-1,0,,,0,-1,0.3875968992248062,,train_oof,3
734,642,hi! would you please help me find a hotel to stay at,0,-1,0,,,0,-1,0.5494505494505495,,train_oof,3
742,731,"oh right, so if i'm understanding correctly about what happened",0,-1,0,,,0,-1,0.7894736842105263,,train_oof,3
747,1633,what are the travel times for those trains,0,-1,0,,,0,-1,0.30952380952380953,,train_oof,3
753,1895,"they're planning to merge these branches soon, aren't they",0,-1,0,,,0,-1,0.7317073170731707,,train_oof,3
763,670,oh right right now i understand the whole situation,1,1,1,710,1,1,1,1.0,710,train_oof,3
765,911,i think we discussed this last week we definitely discussed this in the team meeting,0,-1,0,,,0,-1,0.44755244755244755,,train_oof,3
766,1160,could you please tell me what do you when is the project deadline for the marketing campaign,0,-1,0,,,0,-1,0.5,,train_oof,3
773,1961,from the grocery store,0,-1,0,,,0,-1,0.4578313253012048,,train_oof,3
777,271,ngl this new feature got me stressed cause the test coverage is looking,0,-1,0,,,0,-1,0.35374149659863946,,train_oof,3
792,1886,this feature was working yesterday wasnt it until someone,0,-1,0,,,0,-1,0.5172413793103449,,train_oof,3
793,1592,before making the final decision we should... because theres always,0,-1,0,,,0,-1,0.36,,train_oof,3
803,1406,i thought maybe we could form a study group but then,0,-1,0,,,0,-1,0.6,,train_oof,3
831,90,i'm looking for a train departing from cambridge on wednesday,0,-1,0,,,0,-1,0.5196850393700787,,train_oof,3
837,729,what time will driver,0,-1,0,,,0,-1,0.23684210526315788,,train_oof,3
838,997,"the cloud deployment, the aws deployment just finished successfully",0,-1,0,,,0,-1,0.3709677419354839,,train_oof,3
839,1930,you must be tired after that long flight arent you,0,-1,0,,,0,-1,0.5370370370370371,,train_oof,3
846,502,"gosh darn it, i knew i should have backed up those files earlier",0,-1,0,,,0,-1,0.35555555555555557,,train_oof,3
848,504,"ahh, nothing beats a hot cup of coffee on a cold morning",0,-1,0,,,0,-1,0.4,,train_oof,3
859,1978,so anyway i,0,-1,0,,,0,-1,0.2222222222222222,,train_oof,3
874,263,lowkey vibin with the whole setup but something bout it just makes me,0,-1,0,,,0,-1,0.38848920863309355,,train_oof,3
879,1881,"the documentation needs updating, doesn't it",0,-1,0,,,0,-1,0.6548672566371682,,train_oof,3
882,1507,the conference room should be available... right after the marketing team finishes their meeting,0,-1,0,,,0,-1,0.29411764705882354,,train_oof,3
888,22,yeah i want to book that hotel too. for the same group of people,0,-1,0,,,0,-1,0.4418604651162791,,train_oof,3
899,958,i meant train. i need a train ticket for monday,0,-1,0,,,0,-1,0.46153846153846156,,train_oof,3
905,812,the way she just came in saying hola to everyone and then,0,-1,0,,,0,-1,0.2318840579710145,,train_oof,3
912,1636,"i need a cheap place to stay, what would you recommend",0,-1,0,,,0,-1,0.2484472049689441,,train_oof,3
914,432,leaving cambridge and arriving at bishops stortford on wednesday around hmm,0,-1,0,,,0,-1,0.6625766871165644,,train_oof,3
921,1467,our survey indicates that most users but what about prefer the simplified interface design,0,-1,0,,,0,-1,0.48322147651006714,,train_oof,3
928,396,phew finally i managed to finish that huge project before the deadline,0,-1,0,,,0,-1,0.6666666666666666,,train_oof,3
929,1712,i would like something in the moderate price range and prefer a guesthouse,0,-1,0,,,0,-1,0.27586206896551724,,train_oof,3
939,1270,we were discussing the deployment schedule but then something about the,0,-1,0,,,0,-1,0.6106870229007634,,train_oof,3
941,425,i was thinking about the acorn guest house and wondering if it would be available for,0,-1,0,,,0,-1,0.28,,train_oof,3
946,829,the guy deadass said buenos dias in a chinese shop wallahi,0,-1,0,,,0,-1,0.5289256198347108,,train_oof,3
950,955,i really want that book that new book by margaret atwood,0,-1,0,,,0,-1,0.4,,train_oof,3
952,1707,"thank you, what's the post code",0,-1,0,,,0,-1,0.5614035087719298,,train_oof,3
957,1900,"we'll definitely need more developers for this sprint, won't we",0,-1,0,,,0,-1,0.45,,train_oof,3
963,128,could you tell me wear the new,0,-1,0,,,0,-1,0.6376811594202898,,train_oof,3
973,382,um so like when i was thinking about maybe going to the,0,-1,0,,,0,-1,0.47692307692307695,,train_oof,3
974,72,yes. for one person for 5 nights starting from thursday,0,-1,0,,,0,-1,0.6391752577319587,,train_oof,3
980,1139,can you escalate this ticket? this urgent ticket from yesterday,0,-1,0,,,0,-1,0.4603174603174603,,train_oof,3
983,653,ah yeah i get it now the reports need to be done differently,0,-1,0,,,0,-1,0.4672897196261682,,train_oof,3
989,454,ooh nice these new headphones sound way better than my old ones,0,-1,0,,,0,-1,0.5825242718446602,,train_oof,3
992,1610,please schedule for march twenty,0,-1,0,,,0,-1,0.41379310344827586,,train_oof,3
995,156,i cant believe they would do something this awful and just,0,-1,0,,,0,-1,0.4536082474226804,,train_oof,3
996,1170,have you seen the latest i just uploaded the final version to the shared drive,0,-1,0,,,0,-1,0.3698630136986301,,train_oof,3
1000,1987,in the top drawer,0,-1,0,,,0,-1,0.36585365853658536,,train_oof,3
1007,1758,the quarterly report shows a fifteen percent increase in sales,0,-1,0,,,0,-1,0.40718562874251496,,train_oof,3
1011,1101,i'm curious about your knowledge cutoff - your training cutoff date specifically,0,-1,0,,,0,-1,0.5098039215686274,,train_oof,3
1018,529,no thank you. that is great,0,-1,0,,,0,-1,0.711864406779661,,train_oof,3
1019,1419,the coach was explaining the new strategy but then,0,-1,0,,,0,-1,0.5148514851485149,,train_oof,3
1021,1896,"you've backed up the database already, haven't you",0,-1,0,,,0,-1,0.45871559633027525,,train_oof,3
1029,1860,we could optimize this function couldnt we if we just consider,0,-1,0,,,0,-1,0.2882882882882883,,train_oof,3
1031,1732,before we can proceed with the deployment we need to verify if the,0,-1,0,,,0,-1,0.524822695035461,,train_oof,3
1050,509,"whoa hold up, what were you saying about the new",0,-1,0,,,0,-1,0.4948453608247423,,train_oof,3
1057,233,"when-when i tried to explain the situation to my boss, he just",0,-1,0,,,0,-1,0.65625,,train_oof,3
1066,542,was boutta say somethin important bout the,0,-1,0,,,0,-1,0.3508771929824561,,train_oof,3
1071,412,no but i need a hotel,0,-1,0,,,0,-1,0.32,,train_oof,3
1079,402,mm yeah so i was thinking about maybe trying to figure out how,0,-1,0,,,0,-1,0.40298507462686567,,train_oof,3
1080,786,i deadass thought ai yaa this cannot be happening right now,0,-1,0,,,0,-1,0.46296296296296297,,train_oof,3
1082,858,"hi, what are some fun attractions in west cambridge",0,-1,0,,,0,-1,0.48695652173913045,,train_oof,3
1096,888,well if you think about what happened with the,0,-1,0,,,0,-1,0.6796116504854369,,train_oof,3
1097,1455,during the halftime break everyone started talking about,0,-1,0,,,0,-1,0.5098039215686274,,train_oof,3
1101,1207,im trying to understand why the system keeps i mean if we could just,1,0,1,1186,0,1,0,1.0,1186,train_oof,3
1102,1146,"sure, lets try that instead",0,-1,0,,,0,-1,0.32098765432098764,,train_oof,3
1103,801,hey amiga can you tell me donde está la nueva cafetería everyone's talking about,0,-1,0,,,0,-1,0.31343283582089554,,train_oof,3
1109,1591,the report indicates several areas where... although we havent fully,0,-1,0,,,0,-1,0.49635036496350365,,train_oof,3
1115,1593,the system architecture seems to be... unless someone can,0,-1,0,,,0,-1,0.4065040650406504,,train_oof,3
1117,1821,"the client feedback was quite positive this time around, wasn't it",0,-1,0,,,0,-1,0.49206349206349204,,train_oof,3
1118,346,"the bug affects chrome- wait, firefox and chrome browsers",0,-1,0,,,0,-1,0.23140495867768596,,train_oof,3
1120,1726,"the solar panels generate approximately 4,500 kilowatts of energy during peak summer hours",0,-1,0,,,0,-1,0.3023255813953488,,train_oof,3
1123,1442,"it might. can you please tell me the entrance fee, address, and phone number of all saints church",0,-1,0,,,0,-1,0.39097744360902253,,train_oof,3
1124,1204,they were saying something about how the deployment might affect the,0,-1,0,,,0,-1,0.5470085470085471,,train_oof,3
1126,820,mans be like habibi trust me then ghost you the next day,0,-1,0,,,0,-1,0.3925233644859813,,train_oof,3
1130,1742,"cheap, it needs free parking also",0,-1,0,,,0,-1,0.5263157894736842,,train_oof,3
1134,1783,no it's kind of,0,-1,0,,,0,-1,0.4444444444444444,,train_oof,3
1146,1897,"the new ui looks much cleaner now, doesn't it",0,-1,0,,,0,-1,0.68,,train_oof,3
1147,327,the documentation shows that we need to- um hold on let me just,0,-1,0,,,0,-1,0.640625,,train_oof,3
1148,1816,"the new project management software is more user-friendly, don't you think",0,-1,0,,,0,-1,0.49230769230769234,,train_oof,3
1154,848,"there will be 6 of us. 16:15, if possible",0,-1,0,,,0,-1,0.23008849557522124,,train_oof,3
1160,99,have they mentioned anything about when the new system will,0,-1,0,,,0,-1,0.5185185185185185,,train_oof,3
1165,593,lemme try first,0,-1,0,,,0,-1,0.5306122448979592,,train_oof,3
1167,1980,behind the couch,0,-1,0,,,0,-1,0.18181818181818182,,train_oof,3
1179,827,i told him yamete kudasai but he kept talking and talking,0,-1,0,,,0,-1,0.36036036036036034,,train_oof,3
1181,103,gps distance showing 234 miles from destination but route,0,-1,0,,,0,-1,0.3865546218487395,,train_oof,3
1182,495,"mmm, this has to be the best chocolate cake i've ever tasted",0,-1,0,,,0,-1,0.45901639344262296,,train_oof,3
1185,1831,"the marketing team suggested a new approach, didn't they, where",0,-1,0,,,0,-1,0.4909090909090909,,train_oof,3
1187,577,gimme a minute while i finish cleanin this mess up,0,-1,0,,,0,-1,0.5217391304347826,,train_oof,3
1197,1379,the friendship bracelet she gave me reminded me of that time when,0,-1,0,,,0,-1,0.4305555555555556,,train_oof,3
1199,833,i was like konnichiwa sensei and he just started laughing ngl,0,-1,0,,,0,-1,0.515625,,train_oof,3
1200,1681,the annual food festival will feature twenty local restaurants this year,0,-1,0,,,0,-1,0.4460431654676259,,train_oof,3
1202,705,ahh right now i remember what happened at the meeting,1,1,1,661,1,1,1,1.0,661,train_oof,3
1205,472,thank you for all of the helpful information,0,-1,0,,,0,-1,0.41025641025641024,,train_oof,3
1207,802,my abuela always says tranquila niña everything's gonna work out fine,0,-1,0,,,0,-1,0.23214285714285715,,train_oof,3
1216,706,"yes, that would be fine, thanks",0,-1,0,,,0,-1,0.6984126984126984,,train_oof,3
1223,129,thank you for all your help today. goodbye,0,-1,0,,,0,-1,0.19444444444444445,,train_oof,3
1230,1312,i thought we could maybe implement the-- unless theres a reason why,0,-1,0,,,0,-1,0.37894736842105264,,train_oof,3
1234,1258,we should probably address the issue with the before it becomes,0,-1,0,,,0,-1,0.5166666666666667,,train_oof,3
1237,1667,any guesthouse in the cheap range,0,-1,0,,,0,-1,0.5238095238095238,,train_oof,3
1243,1333,i tried reaching out to the group but something about the way they,0,-1,0,,,0,-1,0.4117647058823529,,train_oof,3
1245,1626,employee id 45721 has accessed level 2 at 07:45 am,0,-1,0,,,0,-1,0.3181818181818182,,train_oof,3
1253,105,"not right now, thanks. i am also looking for some places to go in the west area of town. what attractions do they offer there",0,-1,0,,,0,-1,0.5027932960893855,,train_oof,3
1257,208,we we had such a wonderful um wonderful time at the at the beach yesterday it was perfect,0,-1,0,,,0,-1,0.34108527131782945,,train_oof,3
1259,1183,they wanted us to review the no wait we already approved those changes last week,0,-1,0,,,0,-1,0.7215189873417721,,train_oof,3
1261,954,we need to finish the report finish the quarterly report by friday morning,0,-1,0,,,0,-1,0.5897435897435898,,train_oof,3
1262,409,yes that sounds like something i could try,0,-1,0,,,0,-1,0.5161290322580645,,train_oof,3
1263,516,"oh right, before i forget to mention something about the",0,-1,0,,,0,-1,0.66,,train_oof,3
1274,293,the meeting is in room three oh sorry room three fifteen on the second floor,0,-1,0,,,0,-1,0.48695652173913045,,train_oof,3
1277,1290,"the client was asking about the-- i just checked, it's been deployed successfully",0,-1,0,,,0,-1,0.5972222222222222,,train_oof,3
1281,680,it does not matter,0,-1,0,,,0,-1,0.8717948717948718,,train_oof,3
1282,1503,implementing artificial intelligence could thats not how it works because the systems,0,-1,0,,,0,-1,0.3220338983050847,,train_oof,3
1294,1652,the hotel should be in the cheap price range and should have a star of 4 with free wifi,0,-1,0,,,0,-1,0.4927536231884058,,train_oof,3
1301,742,"oh right, so if i'm understanding correctly about what happened",0,-1,0,,,0,-1,0.7894736842105263,,train_oof,3
22,1051,the manager wanted to discuss wanted to discuss something about our,0,-1,0,,,0,-1,0.5070422535211268,,train_oof,4
23,112,we are processing refund of $456.78 to card ending in,0,-1,0,,,0,-1,0.3787878787878788,,train_oof,4
24,68,that's fine. can i please have the phone number,0,-1,0,,,0,-1,0.6206896551724138,,train_oof,4
31,441,no. you're the best. have a great day. goodbye,0,-1,0,,,0,-1,0.4772727272727273,,train_oof,4
34,856,i don't care as long as it's expensive,0,-1,0,,,0,-1,0.4318181818181818,,train_oof,4
35,562,betcha didn't know that i was gonna,0,-1,0,,,0,-1,0.32432432432432434,,train_oof,4
50,1485,sustainable development requires we need to consider while ensuring that the,0,-1,0,,,0,-1,0.4217687074829932,,train_oof,4
53,1330,thank you. i also need a taxi two commute between the hotel and restaurant,0,-1,0,,,0,-1,0.6518518518518519,,train_oof,4
60,1205,do you know if anyone has i already updated the project timeline,1,1,1,1162,1,1,1,1.0,1162,train_oof,4
63,1564,my brother spent six months... learning how to build custom furniture,0,-1,0,,,0,-1,0.3724137931034483,,train_oof,4
69,1187,we were discussing the new features when suddenly the whole thing just,1,0,1,1199,0,1,0,1.0,1199,train_oof,4
73,714,yeah yeah okay that clears up the confusion bout timing,1,1,1,672,1,1,1,1.0,672,train_oof,4
79,570,aint nobody told me we was sposed to bring food today,0,-1,0,,,0,-1,0.5576923076923077,,train_oof,4
85,1744,"yes, but i need to book four more people as well",0,-1,0,,,0,-1,0.48,,train_oof,4
92,1294,"our team of 16 developers will be attending the tech summit on may 15th, 2025",0,-1,0,,,0,-1,0.35714285714285715,,train_oof,4
93,914,she said to bring cookies chocolate cookies for the party tomorrow,0,-1,0,,,0,-1,0.40625,,train_oof,4
97,1444,"can someone explain the new-- got it, rule changes take effect next week",0,-1,0,,,0,-1,0.4126984126984127,,train_oof,4
98,377,time to say bye but first what about those,0,-1,0,,,0,-1,0.13333333333333333,,train_oof,4
102,272,"deadass just fixed that blocking issue in like 5 minutes, i'm too nice with it",0,-1,0,,,0,-1,0.4142857142857143,,train_oof,4
105,117,i also am looking for a train on wednesday leaving peterborough,0,-1,0,,,0,-1,0.5645161290322581,,train_oof,4
122,1249,could you check if the system is i ran the diagnostics everything passed,0,-1,0,,,0,-1,0.4732824427480916,,train_oof,4
128,1936,youll need your passport for this trip wont you,0,-1,0,,,0,-1,0.325,,train_oof,4
141,669,hmm yeah yeah that makes way more sense than before,0,-1,0,,,0,-1,0.6607142857142857,,train_oof,4
